mode,year,value,scenario,variant,unit
Motorisierter Individualverkehr (MIV),2000,150.9003544887891,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2001,155.21205627216295,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2002,153.84229644830233,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2003,153.88462671504155,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2004,153.72308199870736,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2005,152.44053046747726,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2006,150.9279311909646,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2007,150.75755929689853,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2008,154.24419059070541,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2009,155.34733765202012,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2010,156.40088384434603,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2011,156.12624949725702,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2012,157.1175821774472,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2013,155.07453320102516,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2014,154.46453944486888,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2015,153.7617663074214,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2016,153.55620866498606,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2017,152.25752936835522,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2018,152.92632350407675,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2019,153.10103822840327,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2020,147.17992217404185,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2021,146.03469311499114,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2022,144.43868517772256,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2023,142.52861996331268,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2024,140.33696144840883,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2025,137.8798345440505,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2026,135.6237610564204,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2027,132.64156048270473,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2028,129.49388578382366,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2029,126.22824000505322,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2030,122.9196601050468,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2031,119.67216451612605,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2032,116.4137550777034,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2033,113.14657922300897,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2034,109.88885851395622,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2035,106.65819688946141,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2036,103.52080214747882,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2037,100.10550473411277,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2038,96.78317194145636,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2039,93.60067977775621,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2040,90.57445585681667,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2041,87.80443924295109,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2042,85.22987228424303,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2043,82.84708203088502,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2044,80.64753454315644,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2045,78.6279600123603,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2046,76.77322735516363,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2047,75.03747608513832,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2048,73.48028914167735,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2049,72.0543114625466,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2050,70.75292135805742,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2051,69.5895193215032,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2052,68.55055805608077,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2053,67.62665291234184,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2054,66.8066983071124,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2055,66.08187718845882,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2056,65.43664059230483,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2057,64.85890102913147,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2058,64.33571465822246,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2059,63.86017878835731,ZERO-Basis,KKW50,PJ
Motorisierter Individualverkehr (MIV),2060,63.42707466531805,ZERO-Basis,KKW50,PJ
Motorräder,2000,2.586097475791863,ZERO-Basis,KKW50,PJ
Motorräder,2001,2.7509597918879054,ZERO-Basis,KKW50,PJ
Motorräder,2002,2.785567304924598,ZERO-Basis,KKW50,PJ
Motorräder,2003,2.9557661022489095,ZERO-Basis,KKW50,PJ
Motorräder,2004,2.9961636122434063,ZERO-Basis,KKW50,PJ
Motorräder,2005,2.902587135653701,ZERO-Basis,KKW50,PJ
Motorräder,2006,2.877201039647797,ZERO-Basis,KKW50,PJ
Motorräder,2007,2.85068440229828,ZERO-Basis,KKW50,PJ
Motorräder,2008,2.864757605423081,ZERO-Basis,KKW50,PJ
Motorräder,2009,2.8539769741685825,ZERO-Basis,KKW50,PJ
Motorräder,2010,2.8379090203607977,ZERO-Basis,KKW50,PJ
Motorräder,2011,2.9191533027671768,ZERO-Basis,KKW50,PJ
Motorräder,2012,2.967781142890891,ZERO-Basis,KKW50,PJ
Motorräder,2013,2.895712306155281,ZERO-Basis,KKW50,PJ
Motorräder,2014,3.0136056289393074,ZERO-Basis,KKW50,PJ
Motorräder,2015,3.0997715249456146,ZERO-Basis,KKW50,PJ
Motorräder,2016,3.090253446758191,ZERO-Basis,KKW50,PJ
Motorräder,2017,3.1253047459613565,ZERO-Basis,KKW50,PJ
Motorräder,2018,3.1015266575275033,ZERO-Basis,KKW50,PJ
Motorräder,2019,3.1152107731352263,ZERO-Basis,KKW50,PJ
Motorräder,2020,2.92374049451162,ZERO-Basis,KKW50,PJ
Motorräder,2021,2.8833753190052076,ZERO-Basis,KKW50,PJ
Motorräder,2022,2.8430012010784327,ZERO-Basis,KKW50,PJ
Motorräder,2023,2.803254287829747,ZERO-Basis,KKW50,PJ
Motorräder,2024,2.7623627055145406,ZERO-Basis,KKW50,PJ
Motorräder,2025,2.721444154389577,ZERO-Basis,KKW50,PJ
Motorräder,2026,2.677619532495015,ZERO-Basis,KKW50,PJ
Motorräder,2027,2.6372644928390674,ZERO-Basis,KKW50,PJ
Motorräder,2028,2.5986013658112648,ZERO-Basis,KKW50,PJ
Motorräder,2029,2.5602227357800507,ZERO-Basis,KKW50,PJ
Motorräder,2030,2.52307384213623,ZERO-Basis,KKW50,PJ
Motorräder,2031,2.4858064289569373,ZERO-Basis,KKW50,PJ
Motorräder,2032,2.4465820340416187,ZERO-Basis,KKW50,PJ
Motorräder,2033,2.404744512924513,ZERO-Basis,KKW50,PJ
Motorräder,2034,2.3597013572476797,ZERO-Basis,KKW50,PJ
Motorräder,2035,2.312284432492784,ZERO-Basis,KKW50,PJ
Motorräder,2036,2.273586037061177,ZERO-Basis,KKW50,PJ
Motorräder,2037,2.217446942231561,ZERO-Basis,KKW50,PJ
Motorräder,2038,2.1610945625942213,ZERO-Basis,KKW50,PJ
Motorräder,2039,2.103017238982161,ZERO-Basis,KKW50,PJ
Motorräder,2040,2.0439000215211847,ZERO-Basis,KKW50,PJ
Motorräder,2041,1.9843695441020868,ZERO-Basis,KKW50,PJ
Motorräder,2042,1.9238566056483595,ZERO-Basis,KKW50,PJ
Motorräder,2043,1.8624221133397882,ZERO-Basis,KKW50,PJ
Motorräder,2044,1.8000605433894694,ZERO-Basis,KKW50,PJ
Motorräder,2045,1.737066654375963,ZERO-Basis,KKW50,PJ
Motorräder,2046,1.6726989316657814,ZERO-Basis,KKW50,PJ
Motorräder,2047,1.5933790315808205,ZERO-Basis,KKW50,PJ
Motorräder,2048,1.5260150982090166,ZERO-Basis,KKW50,PJ
Motorräder,2049,1.4573805942815583,ZERO-Basis,KKW50,PJ
Motorräder,2050,1.387983760259788,ZERO-Basis,KKW50,PJ
Motorräder,2051,1.323215133786134,ZERO-Basis,KKW50,PJ
Motorräder,2052,1.2631506827865109,ZERO-Basis,KKW50,PJ
Motorräder,2053,1.2079194967921167,ZERO-Basis,KKW50,PJ
Motorräder,2054,1.1571608527422457,ZERO-Basis,KKW50,PJ
Motorräder,2055,1.1107576682497542,ZERO-Basis,KKW50,PJ
Motorräder,2056,1.0685896116477824,ZERO-Basis,KKW50,PJ
Motorräder,2057,1.0301512849638395,ZERO-Basis,KKW50,PJ
Motorräder,2058,0.9951426179818574,ZERO-Basis,KKW50,PJ
Motorräder,2059,0.9630870282057005,ZERO-Basis,KKW50,PJ
Motorräder,2060,0.9335931996517954,ZERO-Basis,KKW50,PJ
Personenwagen,2000,148.31425701299725,ZERO-Basis,KKW50,PJ
Personenwagen,2001,152.46109648027505,ZERO-Basis,KKW50,PJ
Personenwagen,2002,151.05672914337774,ZERO-Basis,KKW50,PJ
Personenwagen,2003,150.92886061279265,ZERO-Basis,KKW50,PJ
Personenwagen,2004,150.72691838646395,ZERO-Basis,KKW50,PJ
Personenwagen,2005,149.53794333182356,ZERO-Basis,KKW50,PJ
Personenwagen,2006,148.05073015131683,ZERO-Basis,KKW50,PJ
Personenwagen,2007,147.90687489460026,ZERO-Basis,KKW50,PJ
Personenwagen,2008,151.37943298528234,ZERO-Basis,KKW50,PJ
Personenwagen,2009,152.49336067785154,ZERO-Basis,KKW50,PJ
Personenwagen,2010,153.56297482398523,ZERO-Basis,KKW50,PJ
Personenwagen,2011,153.20709619448985,ZERO-Basis,KKW50,PJ
Personenwagen,2012,154.1498010345563,ZERO-Basis,KKW50,PJ
Personenwagen,2013,152.1788208948699,ZERO-Basis,KKW50,PJ
Personenwagen,2014,151.45093381592957,ZERO-Basis,KKW50,PJ
Personenwagen,2015,150.66199478247577,ZERO-Basis,KKW50,PJ
Personenwagen,2016,150.46595521822786,ZERO-Basis,KKW50,PJ
Personenwagen,2017,149.13222462239386,ZERO-Basis,KKW50,PJ
Personenwagen,2018,149.82479684654925,ZERO-Basis,KKW50,PJ
Personenwagen,2019,149.98582745526804,ZERO-Basis,KKW50,PJ
Personenwagen,2020,144.25618167953021,ZERO-Basis,KKW50,PJ
Personenwagen,2021,143.15131779598593,ZERO-Basis,KKW50,PJ
Personenwagen,2022,141.59568397664412,ZERO-Basis,KKW50,PJ
Personenwagen,2023,139.72536567548292,ZERO-Basis,KKW50,PJ
Personenwagen,2024,137.5745987428943,ZERO-Basis,KKW50,PJ
Personenwagen,2025,135.15839038966092,ZERO-Basis,KKW50,PJ
Personenwagen,2026,132.94614152392538,ZERO-Basis,KKW50,PJ
Personenwagen,2027,130.00429598986565,ZERO-Basis,KKW50,PJ
Personenwagen,2028,126.89528441801238,ZERO-Basis,KKW50,PJ
Personenwagen,2029,123.66801726927318,ZERO-Basis,KKW50,PJ
Personenwagen,2030,120.39658626291057,ZERO-Basis,KKW50,PJ
Personenwagen,2031,117.18635808716911,ZERO-Basis,KKW50,PJ
Personenwagen,2032,113.96717304366177,ZERO-Basis,KKW50,PJ
Personenwagen,2033,110.74183471008446,ZERO-Basis,KKW50,PJ
Personenwagen,2034,107.52915715670854,ZERO-Basis,KKW50,PJ
Personenwagen,2035,104.34591245696862,ZERO-Basis,KKW50,PJ
Personenwagen,2036,101.24721611041764,ZERO-Basis,KKW50,PJ
Personenwagen,2037,97.88805779188121,ZERO-Basis,KKW50,PJ
Personenwagen,2038,94.62207737886214,ZERO-Basis,KKW50,PJ
Personenwagen,2039,91.49766253877405,ZERO-Basis,KKW50,PJ
Personenwagen,2040,88.53055583529549,ZERO-Basis,KKW50,PJ
Personenwagen,2041,85.82006969884901,ZERO-Basis,KKW50,PJ
Personenwagen,2042,83.30601567859468,ZERO-Basis,KKW50,PJ
Personenwagen,2043,80.98465991754523,ZERO-Basis,KKW50,PJ
Personenwagen,2044,78.84747399976698,ZERO-Basis,KKW50,PJ
Personenwagen,2045,76.89089335798434,ZERO-Basis,KKW50,PJ
Personenwagen,2046,75.10052842349785,ZERO-Basis,KKW50,PJ
Personenwagen,2047,73.4440970535575,ZERO-Basis,KKW50,PJ
Personenwagen,2048,71.95427404346833,ZERO-Basis,KKW50,PJ
Personenwagen,2049,70.59693086826503,ZERO-Basis,KKW50,PJ
Personenwagen,2050,69.36493759779763,ZERO-Basis,KKW50,PJ
Personenwagen,2051,68.26630418771707,ZERO-Basis,KKW50,PJ
Personenwagen,2052,67.28740737329426,ZERO-Basis,KKW50,PJ
Personenwagen,2053,66.41873341554972,ZERO-Basis,KKW50,PJ
Personenwagen,2054,65.64953745437015,ZERO-Basis,KKW50,PJ
Personenwagen,2055,64.97111952020906,ZERO-Basis,KKW50,PJ
Personenwagen,2056,64.36805098065705,ZERO-Basis,KKW50,PJ
Personenwagen,2057,63.82874974416763,ZERO-Basis,KKW50,PJ
Personenwagen,2058,63.340572040240595,ZERO-Basis,KKW50,PJ
Personenwagen,2059,62.89709176015161,ZERO-Basis,KKW50,PJ
Personenwagen,2060,62.49348146566626,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2000,13.298207859297134,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2001,13.085921989871458,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2002,13.111687176082752,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2003,13.587092076912295,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2004,13.163632505687564,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2005,13.42451832644969,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2006,13.990441555137659,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2007,14.20487960948257,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2008,14.622148860005808,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2009,14.826790047454361,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2010,15.129646284012892,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2011,15.118337232061693,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2012,15.5196245646281,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2013,15.784272993423905,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2014,15.769706258352706,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2015,16.15057450016183,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2016,16.646638289039767,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2017,16.24374861827223,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2018,16.262880028867563,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2019,16.05899176724699,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2020,17.20424027403486,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2021,17.284795931018095,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2022,17.363611772991028,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2023,17.437492786143512,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2024,17.50397580482183,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2025,17.562886820480557,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2026,17.65617450362167,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2027,17.685665535820068,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2028,17.69493427673489,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2029,17.68252799935122,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2030,17.643930222343,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2031,17.52060675856775,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2032,17.386018840827337,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2033,17.240461658572155,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2034,17.08654562133755,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2035,16.92156884475591,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2036,16.814925126184885,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2037,16.692310715005235,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2038,16.569184690933014,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2039,16.44944932420384,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2040,16.332965546759663,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2041,16.206677433154532,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2042,16.081954766027845,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2043,15.958976413815845,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2044,15.837482653548044,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2045,15.717355218644341,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2046,15.622390498738934,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2047,15.52627408166289,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2048,15.429195936168137,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2049,15.331186267257523,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2050,15.232159774757445,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2051,15.104266866718243,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2052,14.980708063928253,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2053,14.861373876114204,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2054,14.74595342426699,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2055,14.634227518901627,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2056,14.47981549324061,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2057,14.329461951829877,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2058,14.183025465633875,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2059,14.040498801899506,ZERO-Basis,KKW50,PJ
Öffentlicher Verkehr (ÖV),2060,13.901699269376065,ZERO-Basis,KKW50,PJ
Bus,2000,3.285172045011223,ZERO-Basis,KKW50,PJ
Bus,2001,3.280090380573771,ZERO-Basis,KKW50,PJ
Bus,2002,3.3846860396672067,ZERO-Basis,KKW50,PJ
Bus,2003,3.457448797716092,ZERO-Basis,KKW50,PJ
Bus,2004,3.515708326558413,ZERO-Basis,KKW50,PJ
Bus,2005,3.7892064742090708,ZERO-Basis,KKW50,PJ
Bus,2006,3.9248008272647157,ZERO-Basis,KKW50,PJ
Bus,2007,3.889519849530046,ZERO-Basis,KKW50,PJ
Bus,2008,4.023441129371666,ZERO-Basis,KKW50,PJ
Bus,2009,4.0720060943173975,ZERO-Basis,KKW50,PJ
Bus,2010,4.111833385632306,ZERO-Basis,KKW50,PJ
Bus,2011,4.174996699475372,ZERO-Basis,KKW50,PJ
Bus,2012,4.274637115272672,ZERO-Basis,KKW50,PJ
Bus,2013,4.376333630274709,ZERO-Basis,KKW50,PJ
Bus,2014,4.353724101684129,ZERO-Basis,KKW50,PJ
Bus,2015,4.422763109541335,ZERO-Basis,KKW50,PJ
Bus,2016,4.4842037553758445,ZERO-Basis,KKW50,PJ
Bus,2017,4.4292581364234,ZERO-Basis,KKW50,PJ
Bus,2018,4.601435172266244,ZERO-Basis,KKW50,PJ
Bus,2019,4.6373067561113634,ZERO-Basis,KKW50,PJ
Bus,2020,4.668514534288165,ZERO-Basis,KKW50,PJ
Bus,2021,4.700541303108549,ZERO-Basis,KKW50,PJ
Bus,2022,4.732533514052186,ZERO-Basis,KKW50,PJ
Bus,2023,4.7612861326457745,ZERO-Basis,KKW50,PJ
Bus,2024,4.785857983152613,ZERO-Basis,KKW50,PJ
Bus,2025,4.805679659256762,ZERO-Basis,KKW50,PJ
Bus,2026,4.862155233829203,ZERO-Basis,KKW50,PJ
Bus,2027,4.857752660586839,ZERO-Basis,KKW50,PJ
Bus,2028,4.840835700232738,ZERO-Basis,KKW50,PJ
Bus,2029,4.81422662196413,ZERO-Basis,KKW50,PJ
Bus,2030,4.775048422099197,ZERO-Basis,KKW50,PJ
Bus,2031,4.730114045535238,ZERO-Basis,KKW50,PJ
Bus,2032,4.679134440947318,ZERO-Basis,KKW50,PJ
Bus,2033,4.621441704906636,ZERO-Basis,KKW50,PJ
Bus,2034,4.558680584166206,ZERO-Basis,KKW50,PJ
Bus,2035,4.491932111909594,ZERO-Basis,KKW50,PJ
Bus,2036,4.438828040723443,ZERO-Basis,KKW50,PJ
Bus,2037,4.37177742131038,ZERO-Basis,KKW50,PJ
Bus,2038,4.306347031609397,ZERO-Basis,KKW50,PJ
Bus,2039,4.2432532533747445,ZERO-Basis,KKW50,PJ
Bus,2040,4.182546882432199,ZERO-Basis,KKW50,PJ
Bus,2041,4.117968865194685,ZERO-Basis,KKW50,PJ
Bus,2042,4.05380519191209,ZERO-Basis,KKW50,PJ
Bus,2043,3.990349805634534,ZERO-Basis,KKW50,PJ
Bus,2044,3.9274472952296584,ZERO-Basis,KKW50,PJ
Bus,2045,3.8652299898031544,ZERO-Basis,KKW50,PJ
Bus,2046,3.8014269559940788,ZERO-Basis,KKW50,PJ
Bus,2047,3.7362179480591107,ZERO-Basis,KKW50,PJ
Bus,2048,3.6697770497362106,ZERO-Basis,KKW50,PJ
Bus,2049,3.602113358564442,ZERO-Basis,KKW50,PJ
Bus,2050,3.5333346631520444,ZERO-Basis,KKW50,PJ
Bus,2051,3.468706448753676,ZERO-Basis,KKW50,PJ
Bus,2052,3.407768847126998,ZERO-Basis,KKW50,PJ
Bus,2053,3.35040360899718,ZERO-Basis,KKW50,PJ
Bus,2054,3.296195679496285,ZERO-Basis,KKW50,PJ
Bus,2055,3.24518910229557,ZERO-Basis,KKW50,PJ
Bus,2056,3.1973378924454217,ZERO-Basis,KKW50,PJ
Bus,2057,3.152608349141378,ZERO-Basis,KKW50,PJ
Bus,2058,3.110859697575001,ZERO-Basis,KKW50,PJ
Bus,2059,3.072106172511079,ZERO-Basis,KKW50,PJ
Bus,2060,3.0360431976724183,ZERO-Basis,KKW50,PJ
Reisebus,2000,1.195814005849847,ZERO-Basis,KKW50,PJ
Reisebus,2001,1.1016569947741246,ZERO-Basis,KKW50,PJ
Reisebus,2002,1.0790730064684335,ZERO-Basis,KKW50,PJ
Reisebus,2003,1.0819697714370664,ZERO-Basis,KKW50,PJ
Reisebus,2004,1.1190490283458854,ZERO-Basis,KKW50,PJ
Reisebus,2005,1.2534322601855847,ZERO-Basis,KKW50,PJ
Reisebus,2006,1.4179956388539854,ZERO-Basis,KKW50,PJ
Reisebus,2007,1.4368184361838914,ZERO-Basis,KKW50,PJ
Reisebus,2008,1.415183912228317,ZERO-Basis,KKW50,PJ
Reisebus,2009,1.3969418865279766,ZERO-Basis,KKW50,PJ
Reisebus,2010,1.4074955580813453,ZERO-Basis,KKW50,PJ
Reisebus,2011,1.4563157870953627,ZERO-Basis,KKW50,PJ
Reisebus,2012,1.3743084589501533,ZERO-Basis,KKW50,PJ
Reisebus,2013,1.3611007892545026,ZERO-Basis,KKW50,PJ
Reisebus,2014,1.3687289082783052,ZERO-Basis,KKW50,PJ
Reisebus,2015,1.3925672709625412,ZERO-Basis,KKW50,PJ
Reisebus,2016,1.399108460410632,ZERO-Basis,KKW50,PJ
Reisebus,2017,1.4177490519852156,ZERO-Basis,KKW50,PJ
Reisebus,2018,1.4300043874497805,ZERO-Basis,KKW50,PJ
Reisebus,2019,1.412233109244209,ZERO-Basis,KKW50,PJ
Reisebus,2020,1.3861942954921023,ZERO-Basis,KKW50,PJ
Reisebus,2021,1.3846734246913162,ZERO-Basis,KKW50,PJ
Reisebus,2022,1.3829363492422608,ZERO-Basis,KKW50,PJ
Reisebus,2023,1.3809732354304844,ZERO-Basis,KKW50,PJ
Reisebus,2024,1.3772422098603683,ZERO-Basis,KKW50,PJ
Reisebus,2025,1.3721187573921947,ZERO-Basis,KKW50,PJ
Reisebus,2026,1.3661275329807792,ZERO-Basis,KKW50,PJ
Reisebus,2027,1.3576098959537288,ZERO-Basis,KKW50,PJ
Reisebus,2028,1.348091072277192,ZERO-Basis,KKW50,PJ
Reisebus,2029,1.3366789334366267,ZERO-Basis,KKW50,PJ
Reisebus,2030,1.3233789477050755,ZERO-Basis,KKW50,PJ
Reisebus,2031,1.3083902416774928,ZERO-Basis,KKW50,PJ
Reisebus,2032,1.291428981687161,ZERO-Basis,KKW50,PJ
Reisebus,2033,1.272602094295779,ZERO-Basis,KKW50,PJ
Reisebus,2034,1.252306168077774,ZERO-Basis,KKW50,PJ
Reisebus,2035,1.232227878190172,ZERO-Basis,KKW50,PJ
Reisebus,2036,1.214069550172111,ZERO-Basis,KKW50,PJ
Reisebus,2037,1.194232656792233,ZERO-Basis,KKW50,PJ
Reisebus,2038,1.175256275116403,ZERO-Basis,KKW50,PJ
Reisebus,2039,1.157225264207037,ZERO-Basis,KKW50,PJ
Reisebus,2040,1.1401592957131241,ZERO-Basis,KKW50,PJ
Reisebus,2041,1.1245877709018193,ZERO-Basis,KKW50,PJ
Reisebus,2042,1.1102426933015959,ZERO-Basis,KKW50,PJ
Reisebus,2043,1.0970030293313884,ZERO-Basis,KKW50,PJ
Reisebus,2044,1.0847587796282265,ZERO-Basis,KKW50,PJ
Reisebus,2045,1.073406146084081,ZERO-Basis,KKW50,PJ
Reisebus,2046,1.0626261819506657,ZERO-Basis,KKW50,PJ
Reisebus,2047,1.0523178951916972,ZERO-Basis,KKW50,PJ
Reisebus,2048,1.0423420415745093,ZERO-Basis,KKW50,PJ
Reisebus,2049,1.0325766302571506,ZERO-Basis,KKW50,PJ
Reisebus,2050,1.0231097088018597,ZERO-Basis,KKW50,PJ
